id,paper_id,author_id
11731,4506,5260
11732,4525,4744
11733,4525,4180
11734,4525,4727
11735,4588,5489
11736,4588,6863
11737,4588,5623
11738,4588,2416
11739,4588,6485
11740,4678,5473
11741,4678,4663
11742,4678,5240
11743,4797,5623
11744,4797,5489
11745,4797,2416
11746,4797,3573
11747,4797,5487
11748,4694,1934
11749,4694,6992
11750,4526,5278
11751,4526,5279
11752,4526,2866
11753,4722,5530
11754,4785,2850
11755,4532,4767
11756,4532,3931
11757,4597,5383
11758,4597,769
11759,4855,1766
11760,4855,5688
11761,4798,5001
11762,4798,3068
11763,4817,5647
11764,4817,3250
11765,4787,5611
11766,4787,4455
11767,4680,5475
11768,4680,2563
11769,4763,3929
11770,4763,5585
11771,4562,4379
11772,4562,5325
11773,4562,4509
11774,4499,5246
11775,4499,5247
11776,4499,5248
11777,4499,5249
11778,4499,2589
11779,4499,5250
11780,4524,3630
11781,4524,5277
11782,4691,5493
11783,4691,5494
11784,4691,4163
11785,4691,1814
11786,4745,5570
11787,4745,3929
11788,4773,4275
11789,4773,5600
11790,4773,5601
11791,4773,2133
11792,4773,1853
11793,4802,5628
11794,4802,4948
11795,4802,1472
11796,4771,5594
11797,4771,5595
11798,4771,5596
11799,4771,5597
11800,4771,5598
11801,4641,1885
11802,4641,3823
11803,4641,4892
11804,4641,5430
11805,4641,5431
11806,4641,4389
11807,4627,5417
11808,4627,4454
11809,4627,5418
11810,4746,3608
11811,4746,2186
11812,4775,5603
11813,4775,5604
11814,4775,5605
11815,4775,4025
11816,4827,5659
11817,4827,1523
11818,4553,5314
11819,4553,5315
11820,4553,3554
11821,4682,4032
11822,4682,4185
11823,4842,5336
11824,4842,3643
11825,4842,2458
11826,4601,5384
11827,4601,5385
11828,4601,3286
11829,4601,3287
11830,4769,5590
11831,4769,5591
11832,4769,3292
11833,4769,2952
11834,4593,5372
11835,4593,5373
11836,4593,3827
11837,4731,5544
11838,4731,3882
11839,4716,5521
11840,4716,5522
11841,4716,3341
11842,4822,3555
11843,4822,5637
11844,4822,5462
11845,4590,4840
11846,4590,3180
11847,4590,5369
11848,4590,4070
11849,4662,3984
11850,4740,4783
11851,4740,5558
11852,4740,5559
11853,4685,4493
11854,4685,2032
11855,4685,4638
11856,4612,5396
11857,4612,5397
11858,4612,5398
11859,4612,3068
11860,4527,4298
11861,4527,3791
11862,4823,5652
11863,4823,5462
11864,4513,3188
11865,4513,5265
11866,4513,5266
11867,4513,5267
11868,4513,41
11869,4717,5194
11870,4717,5523
11871,4717,2186
11872,4717,3593
11873,4712,4399
11874,4712,5518
11875,4712,4398
11876,4712,678
11877,4650,2127
11878,4650,5443
11879,4704,5506
11880,4704,1601
11881,4637,5282
11882,4637,4879
11883,4637,6464
11884,4637,2572
11885,4637,4918
11886,4492,5239
11887,4492,5240
11888,4615,4741
11889,4615,2629
11890,4615,2816
11891,4718,5524
11892,4718,5525
11893,4718,5526
11894,4718,4025
11895,4718,5527
11896,4718,5528
11897,4635,3093
11898,4635,1046
11899,4635,2319
11900,4635,5425
11901,4736,5551
11902,4736,5552
11903,4736,5553
11904,4736,5554
11905,4675,3627
11906,4675,3472
11907,4675,1885
11908,4675,5061
11909,4664,2277
11910,4664,5458
11911,4664,5459
11912,4664,4125
11913,4565,3963
11914,4565,5330
11915,4565,3765
11916,4572,5340
11917,4572,4306
11918,4572,1020
11919,4572,3409
11920,4551,5310
11921,4551,5311
11922,4551,5312
11923,4551,5313
11924,4654,5447
11925,4654,5448
11926,4767,5589
11927,4767,4280
11928,4767,632
11929,4500,5251
11930,4500,4410
11931,4530,5282
11932,4530,5283
11933,4851,5282
11934,4851,6464
11935,4851,5682
11936,4851,2572
11937,4808,5636
11938,4808,6620
11939,4808,2816
11940,4738,5555
11941,4738,5556
11942,4738,5185
11943,4845,4346
11944,4845,5676
11945,4845,4981
11946,4845,4483
11947,4845,1531
11948,4776,4017
11949,4776,2267
11950,4776,1954
11951,4824,5653
11952,4824,3959
11953,4824,121
11954,4656,5449
11955,4656,1702
11956,4630,5422
11957,4630,5423
11958,4832,5667
11959,4832,5668
11960,4832,2385
11961,4805,5633
11962,4805,2660
11963,4805,4690
11964,4647,3763
11965,4647,5437
11966,4647,5438
11967,4647,5439
11968,4821,1834
11969,4821,4652
11970,4503,6858
11971,4503,6860
11972,4503,2108
11973,4503,6862
11974,4559,5322
11975,4559,4237
11976,4559,4529
11977,4661,5457
11978,4661,3613
11979,4850,5681
11980,4850,3633
11981,4831,5665
11982,4831,2539
11983,4831,5666
11984,4831,3247
11985,4727,2650
11986,4727,5539
11987,4727,5540
11988,4727,4913
11989,4727,2047
11990,4727,1361
11991,4727,3836
11992,4518,3375
11993,4518,5124
11994,4518,2851
11995,4518,5271
11996,4687,5479
11997,4687,5480
11998,4687,5481
11999,4687,5482
12000,4687,5483
12001,4687,5484
12002,4687,3446
12003,4687,5485
12004,4687,5486
12005,4687,2827
12006,4687,3282
12007,4687,1853
12008,4665,4263
12009,4665,5460
12010,4665,5461
12011,4665,3845
12012,4796,5619
12013,4796,5620
12014,4796,5621
12015,4796,5622
12016,4796,5513
12017,4796,3679
12018,4538,5290
12019,4538,3932
12020,4596,4220
12021,4596,5382
12022,4804,5630
12023,4804,5631
12024,4804,5632
12025,4804,5073
12026,4804,2384
12027,4502,5004
12028,4502,4608
12029,4502,4609
12030,4502,5252
12031,4502,5253
12032,4502,5254
12033,4502,5255
12034,4502,5256
12035,4583,5358
12036,4583,5359
12037,4583,2328
12038,4621,6438
12039,4621,4032
12040,4621,2056
12041,4489,5237
12042,4489,1786
12043,4491,5238
12044,4491,388
12045,4814,5643
12046,4814,1670
12047,4556,4999
12048,4556,5319
12049,4556,5302
12050,4556,3658
12051,4625,3905
12052,4625,1573
12053,4600,5127
12054,4617,5404
12055,4617,5405
12056,4617,5406
12057,4617,3253
12058,4618,5407
12059,4618,5408
12060,4618,5409
12061,4618,2659
12062,4793,5614
12063,4793,1323
12064,4726,5535
12065,4726,5536
12066,4726,5537
12067,4726,5538
12068,4756,5582
12069,4756,4817
12070,4756,2378
12071,4756,5583
12072,4671,4361
12073,4713,5519
12074,4713,5520
12075,4710,4562
12076,4710,3679
12077,4710,3681
12078,4710,5513
12079,4505,1952
12080,4505,330
12081,4505,3453
12082,4550,5309
12083,4550,1952
12084,4550,330
12085,4550,3453
12086,4580,5066
12087,4537,3240
12088,4537,4741
12089,4537,2629
12090,4820,5651
12091,4820,3964
12092,4496,1989
12093,4496,1278
12094,4599,1573
12095,4599,2636
12096,4599,3864
12097,4628,5419
12098,4628,5420
12099,4728,5541
12100,4728,1952
12101,4728,3453
12102,4655,6464
12103,4655,2572
12104,4655,3559
12105,4624,4438
12106,4624,2186
12107,4561,5324
12108,4561,3460
12109,4645,3606
12110,4645,3829
12111,4645,1952
12112,4708,5511
12113,4708,5512
12114,4788,5177
12115,4788,3001
12116,4789,5612
12117,4574,5343
12118,4574,5344
12119,4574,5345
12120,4574,5346
12121,4574,5347
12122,4689,5490
12123,4689,5491
12124,4689,4090
12125,4614,5400
12126,4614,3840
12127,4614,5401
12128,4614,2328
12129,4818,5143
12130,4818,5146
12131,4818,5145
12132,4598,2277
12133,4598,1834
12134,4598,3581
12135,4598,5217
12136,4494,4462
12137,4843,4741
12138,4843,5675
12139,4843,4742
12140,4843,2223
12141,4720,3436
12142,4720,5529
12143,4846,5677
12144,4846,4357
12145,4511,5263
12146,4511,4633
12147,4631,3657
12148,4631,1702
12149,4632,4533
12150,4632,3378
12151,4632,1904
12152,4632,4401
12153,4836,3516
12154,4836,3422
12155,4836,1670
12156,4835,3671
12157,4835,3118
12158,4835,4953
12159,4835,575
12160,4595,5375
12161,4595,5376
12162,4595,5377
12163,4595,5378
12164,4595,5379
12165,4595,5380
12166,4595,5356
12167,4595,5381
12168,4759,4805
12169,4759,1934
12170,4760,4955
12171,4760,3364
12172,4760,2468
12173,4541,5294
12174,4541,4857
12175,4541,5295
12176,4758,6768
12177,4758,1523
12178,4507,5261
12179,4507,2586
12180,4495,4004
12181,4495,4619
12182,4495,3506
12183,4666,3386
12184,4666,5165
12185,4688,5487
12186,4688,2416
12187,4688,5488
12188,4688,5489
12189,4688,2496
12190,4639,1200
12191,4639,5429
12192,4592,5371
12193,4592,4241
12194,4549,5307
12195,4549,5308
12196,4549,4400
12197,4696,5498
12198,4696,5499
12199,4711,5514
12200,4711,5515
12201,4711,5516
12202,4711,5517
12203,4800,4011
12204,4800,5626
12205,4698,2841
12206,4819,5648
12207,4819,5649
12208,4819,5650
12209,4819,1167
12210,4826,5656
12211,4826,5657
12212,4826,5658
12213,4826,2050
12214,4607,5392
12215,4607,3157
12216,4607,5393
12217,4813,4598
12218,4813,5642
12219,4813,2841
12220,4569,5334
12221,4569,4270
12222,4569,5087
12223,4569,5086
12224,4589,5368
12225,4589,3608
12226,4589,4185
12227,4567,5333
12228,4567,2587
12229,4554,5316
12230,4554,3212
12231,4554,5317
12232,4517,5270
12233,4517,1940
12234,4734,4672
12235,4734,5547
12236,4734,1464
12237,4806,5634
12238,4806,2093
12239,4566,5331
12240,4566,5332
12241,4566,3390
12242,4743,5567
12243,4743,2459
12244,4743,5568
12245,4757,4923
12246,4757,5066
12247,4605,5390
12248,4605,4206
12249,4605,3932
12250,4681,4654
12251,4681,4349
12252,4681,1934
12253,4729,5542
12254,4729,2784
12255,4729,3165
12256,4749,5078
12257,4749,5574
12258,4749,2056
12259,4749,2125
12260,4587,5365
12261,4587,5366
12262,4587,5367
12263,4587,2988
12264,4587,5156
12265,4521,5273
12266,4521,8333
12267,4521,2587
12268,4539,5291
12269,4539,5292
12270,4539,2125
12271,4544,5300
12272,4544,2557
12273,4732,5056
12274,4732,1591
12275,4837,4438
12276,4510,5165
12277,4510,5262
12278,4762,5584
12279,4762,2940
12280,4528,5280
12281,4528,2781
12282,4584,5202
12283,4584,1952
12284,4700,5503
12285,4700,5504
12286,4700,1020
12287,4700,4948
12288,4578,3017
12289,4578,5351
12290,4578,5352
12291,4578,5353
12292,4488,1361
12293,4488,5236
12294,4515,2925
12295,4515,2266
12296,4564,5328
12297,4564,5329
12298,4564,2328
12299,4638,5428
12300,4638,3602
12301,4638,3842
12302,4643,5435
12303,4643,3229
12304,4643,2045
12305,4697,5500
12306,4697,2319
12307,4783,6476
12308,4783,1786
12309,4783,6477
12310,4721,4841
12311,4721,3849
12312,4721,4866
12313,4512,5264
12314,4512,1451
12315,4490,2649
12316,4490,2886
12317,4490,3492
12318,4490,4
12319,4739,5557
12320,4739,3620
12321,4739,3387
12322,4540,5293
12323,4540,4279
12324,4540,2940
12325,4683,5476
12326,4683,2816
12327,4849,4991
12328,4849,3377
12329,4849,4992
12330,4849,4993
12331,4839,5671
12332,4839,5672
12333,4573,5341
12334,4573,4246
12335,4573,5342
12336,4573,2238
12337,4573,4439
12338,4571,5337
12339,4571,5338
12340,4571,5303
12341,4571,5339
12342,4608,2842
12343,4608,4033
12344,4658,5452
12345,4658,4801
12346,4658,5453
12347,4658,4802
12348,4658,4320
12349,4750,5575
12350,4750,5576
12351,4750,2997
12352,4750,2521
12353,4829,5238
12354,4829,388
12355,4670,5465
12356,4670,2701
12357,4703,5505
12358,4703,2329
12359,4755,5579
12360,4755,5580
12361,4755,5581
12362,4546,4972
12363,4546,5303
12364,4546,2852
12365,4546,3253
12366,4548,5305
12367,4548,5306
12368,4548,2241
12369,4552,5030
12370,4552,2587
12371,4815,5644
12372,4815,5201
12373,4815,4957
12374,4815,3437
12375,4636,5426
12376,4636,4312
12377,4636,4803
12378,4636,5427
12379,4603,2514
12380,4603,6993
12381,4603,6994
12382,4603,6995
12383,4765,5587
12384,4765,2977
12385,4765,4490
12386,4765,4509
12387,4795,5617
12388,4795,5618
12389,4709,3759
12390,4709,4073
12391,4609,5394
12392,4609,2899
12393,4609,4309
12394,4609,5395
12395,4504,5257
12396,4504,2215
12397,4504,3669
12398,4653,5445
12399,4653,4111
12400,4653,5446
12401,4653,2237
12402,4498,5244
12403,4498,3908
12404,4498,5245
12405,4498,3910
12406,4610,121
12407,4610,2816
12408,4690,5288
12409,4690,5492
12410,4777,5444
12411,4777,26
12412,4777,3011
12413,4701,3829
12414,4701,4356
12415,4701,3543
12416,4558,4401
12417,4558,6282
12418,4558,1904
12419,4651,5444
12420,4651,3011
12421,4811,5122
12422,4811,5123
12423,4811,5121
12424,4811,5639
12425,4724,5531
12426,4724,5498
12427,4724,5532
12428,4724,5533
12429,4622,2245
12430,4622,4055
12431,4560,5323
12432,4560,4286
12433,4768,3555
12434,4768,3110
12435,4768,2223
12436,4677,4435
12437,4677,3001
12438,4854,5685
12439,4854,5686
12440,4854,5687
12441,4644,5436
12442,4644,2056
12443,4840,5673
12444,4840,5674
12445,4840,2468
12446,4840,2368
12447,4840,2966
12448,4784,5610
12449,4784,4042
12450,4673,5468
12451,4673,5469
12452,4673,330
12453,4834,4903
12454,4834,5318
12455,4834,4023
12456,4707,5510
12457,4707,4022
12458,4523,5275
12459,4523,5276
12460,4626,5413
12461,4626,5414
12462,4626,5415
12463,4626,5416
12464,4679,4694
12465,4679,5474
12466,4679,2293
12467,4591,3234
12468,4591,5370
12469,4591,3906
12470,4772,4795
12471,4772,4539
12472,4772,4540
12473,4772,5599
12474,4633,2676
12475,4633,4137
12476,4633,2237
12477,4509,5174
12478,4509,2383
12479,4509,3375
12480,4497,3490
12481,4497,5243
12482,4497,1853
12483,4719,6806
12484,4719,6789
12485,4719,3514
12486,4606,5391
12487,4606,2056
12488,4613,3213
12489,4613,5399
12490,4576,5349
12491,4576,1451
12492,4648,5440
12493,4648,5441
12494,4648,3558
12495,4577,5350
12496,4577,3510
12497,4577,2591
12498,4669,5061
12499,4669,3627
12500,4669,5464
12501,4715,4246
12502,4715,2238
12503,4723,5196
12504,4723,3334
12505,4723,3335
12506,4723,3333
12507,4533,5284
12508,4533,4110
12509,4582,5356
12510,4582,3161
12511,4582,5357
12512,4582,1410
12513,4764,5586
12514,4764,26
12515,4764,3011
12516,4764,3791
12517,4493,5241
12518,4493,5242
12519,4493,1410
12520,4493,4748
12521,4659,5454
12522,4659,5455
12523,4659,5456
12524,4659,4440
12525,4620,2595
12526,4620,2186
12527,4747,5571
12528,4747,4556
12529,4747,2095
12530,4747,678
12531,4852,4506
12532,4852,5683
12533,4852,3072
12534,4741,5560
12535,4741,5561
12536,4741,5562
12537,4741,583
12538,4782,4904
12539,4782,2186
12540,4611,4345
12541,4611,4841
12542,4586,1252
12543,4586,5364
12544,4586,3581
12545,4531,3978
12546,4531,4973
12547,4766,5588
12548,4766,1590
12549,4766,1612
12550,4602,5386
12551,4602,3558
12552,4663,3378
12553,4663,1904
12554,4663,4401
12555,4594,5374
12556,4594,4858
12557,4594,3400
12558,4629,5421
12559,4629,2076
12560,4692,5495
12561,4692,2747
12562,4604,5387
12563,4604,5388
12564,4604,5389
12565,4522,5274
12566,4522,3213
12567,4522,3862
12568,4801,5627
12569,4801,4609
12570,4801,4608
12571,4801,3252
12572,4786,5016
12573,4786,2187
12574,4792,2617
12575,4792,3885
12576,4792,5206
12577,4792,3882
12578,4579,5354
12579,4579,1020
12580,4579,4208
12581,4660,3322
12582,4660,3862
12583,4536,5285
12584,4536,5286
12585,4536,5287
12586,4536,5288
12587,4536,5289
12588,4754,4519
12589,4754,2199
12590,4754,2321
12591,4791,5613
12592,4791,3968
12593,4780,3207
12594,4780,3721
12595,4780,1761
12596,4761,4145
12597,4761,4975
12598,4761,2044
12599,4702,5463
12600,4702,1370
12601,4702,3452
12602,4702,388
12603,4702,3862
12604,4555,5318
12605,4555,739
12606,4555,4023
12607,4803,5629
12608,4803,5222
12609,4803,2378
12610,4833,3940
12611,4833,4266
12612,4833,4265
12613,4833,3722
12614,4833,5669
12615,4623,5412
12616,4623,5165
12617,4856,3538
12618,4856,5689
12619,4742,5563
12620,4742,5564
12621,4742,5565
12622,4742,1761
12623,4778,3294
12624,4778,5606
12625,4778,5462
12626,4714,5062
12627,4714,4455
12628,4714,4538
12629,4714,2545
12630,4514,5268
12631,4514,2686
12632,4535,4420
12633,4535,4022
12634,4535,1926
12635,4545,5301
12636,4545,5302
12637,4545,3658
12638,4853,5684
12639,4853,3907
12640,4853,330
12641,4744,4574
12642,4744,2676
12643,4744,5569
12644,4744,3886
12645,4667,3294
12646,4667,5462
12647,4501,4147
12648,4501,4631
12649,4501,3658
12650,4652,5209
12651,4652,1020
12652,4652,2459
12653,4652,5210
12654,4730,5543
12655,4730,3573
12656,4730,2847
12657,4730,1853
12658,4640,5220
12659,4640,3309
12660,4640,3735
12661,4699,5501
12662,4699,5502
12663,4634,5424
12664,4634,1201
12665,4516,5269
12666,4516,2231
12667,4816,5645
12668,4816,5646
12669,4542,5296
12670,4542,5297
12671,4542,521
12672,4529,5108
12673,4529,5281
12674,4529,4953
12675,4753,5578
12676,4753,3735
12677,4753,1621
12678,4676,2743
12679,4668,5463
12680,4668,3959
12681,4668,3452
12682,4668,388
12683,4668,2816
12684,4668,3862
12685,4684,6817
12686,4684,3167
12687,4684,2784
12688,5138,6694
12689,5138,5163
12690,5138,1472
12691,5140,4423
12692,5140,1935
12693,5140,6695
12694,5140,6696
12695,5055,6573
12696,5055,1954
12697,5078,6603
12698,5078,4839
12699,5078,5369
12700,5078,4070
12701,4943,6395
12702,4943,6396
12703,4943,6397
12704,5209,6796
12705,5209,6797
12706,5209,6798
12707,4952,6416
12708,4952,1697
12709,4865,6279
12710,4865,3387
12711,4865,5236
12712,4998,6480
12713,4998,6482
12714,4998,6483
12715,4998,2630
12716,4935,3378
12717,4935,6276
12718,4935,1904
12719,4863,6276
12720,5144,6699
12721,5144,6700
12722,4903,6339
12723,4903,3401
12724,5201,6781
12725,5201,6782
12726,5201,3108
12727,5201,6783
12728,4925,5521
12729,4925,6374
12730,4925,4067
12731,4925,6375
12732,4925,3341
12733,5062,6583
12734,5062,6584
12735,5062,6585
12736,5062,6333
12737,4905,5473
12738,4905,6341
12739,4905,6342
12740,5063,6586
12741,5063,4035
12742,5063,1472
12743,4926,6376
12744,4926,3408
12745,4926,2581
12746,5139,4361
12747,5034,4201
12748,5034,4483
12749,5034,6548
12750,5034,6314
12751,5166,6732
12752,5166,4025
12753,4880,6303
12754,4880,6304
12755,5178,4516
12756,5178,4518
12757,5155,6709
12758,5155,6710
12759,5155,6711
12760,5155,6712
12761,5155,6624
12762,5112,6659
12763,5112,4868
12764,5199,6776
12765,5199,6777
12766,5199,4400
12767,5199,5155
12768,5199,2338
12769,5199,5467
12770,5195,6771
12771,5195,6772
12772,5195,4247
12773,4917,6356
12774,4917,3309
12775,5093,6629
12776,5093,6630
12777,5137,6693
12778,5137,4879
12779,5088,6621
12780,5088,6622
12781,4871,5085
12782,4871,632
12783,4871,6286
12784,4994,6476
12785,4994,1786
12786,4994,6477
12787,5124,6678
12788,5124,6679
12789,5124,6680
12790,4937,6392
12791,4937,1901
12792,4915,4783
12793,4915,6353
12794,4915,1196
12795,5065,6589
12796,5065,6415
12797,5175,4783
12798,5175,5558
12799,5175,6740
12800,4882,6309
12801,4882,6310
12802,4882,3559
12803,5105,4878
12804,5105,6646
12805,5105,4879
12806,5105,6647
12807,5106,6646
12808,5106,4878
12809,5106,4879
12810,5106,6647
12811,4938,6342
12812,4938,1901
12813,4971,4011
12814,4968,4831
12815,5131,6686
12816,5131,3387
12817,5131,4679
12818,4946,6402
12819,4946,6403
12820,4946,5837
12821,4946,5838
12822,4978,5329
12823,4978,5328
12824,4978,6314
12825,4928,6377
12826,4928,6378
12827,4928,6379
12828,4928,6380
12829,5000,6486
12830,5000,5288
12831,5000,6487
12832,5094,6631
12833,5094,6632
12834,5094,3907
12835,5094,6413
12836,5094,3001
12837,4934,6276
12838,5127,6684
12839,5127,6624
12840,4904,6340
12841,4904,1952
12842,5200,6778
12843,5200,6779
12844,5200,6780
12845,5202,6784
12846,5202,4024
12847,5202,6785
12848,5125,5314
12849,5125,5315
12850,5125,3554
12851,4956,4663
12852,4956,6421
12853,4956,5014
12854,5016,6511
12855,5016,6512
12856,5016,6513
12857,5016,2028
12858,5026,6535
12859,5026,2816
12860,4874,6289
12861,4874,3516
12862,4874,6290
12863,4874,6291
12864,4874,6292
12865,4874,6293
12866,4874,6294
12867,5024,4369
12868,5024,6529
12869,5024,6530
12870,5024,178
12871,5198,6775
12872,5198,3388
12873,5198,3805
12874,4947,6404
12875,4947,6405
12876,4947,6406
12877,4947,6407
12878,5179,6746
12879,5179,6747
12880,5179,2559
12881,5179,3221
12882,5037,5338
12883,5037,5303
12884,5037,6366
12885,5037,6369
12886,5037,6368
12887,5052,6568
12888,5052,6569
12889,5052,2272
12890,5052,6570
12891,5052,26
12892,5141,3377
12893,5141,1047
12894,5092,5404
12895,5092,6369
12896,5162,6728
12897,5162,1965
12898,5114,5489
12899,5108,6650
12900,5108,6651
12901,4870,4762
12902,5121,4376
12903,5121,6674
12904,4964,4762
12905,4964,5390
12906,4941,5623
12907,4941,6394
12908,4941,2416
12909,5154,5404
12910,5154,6369
12911,5154,6708
12912,5154,5406
12913,5047,4085
12914,5047,6564
12915,5047,6565
12916,5183,6753
12917,5183,3387
12918,5183,2093
12919,4936,6388
12920,4936,6389
12921,4936,6390
12922,4936,6391
12923,5057,6574
12924,5057,6575
12925,5057,1346
12926,4953,6417
12927,4953,5587
12928,4953,4509
12929,5006,6344
12930,5006,1834
12931,5006,5217
12932,5212,6614
12933,5212,6612
12934,5081,6605
12935,5081,2650
12936,5081,4110
12937,5135,6686
12938,5135,3387
12939,5135,2093
12940,5135,4679
12941,4900,6335
12942,4900,4051
12943,5011,6503
12944,5011,6504
12945,5011,6505
12946,5011,4410
12947,5216,5151
12948,5216,3294
12949,4862,6275
12950,4862,2762
12951,4862,2912
12952,5192,6766
12953,5192,1323
12954,5076,6601
12955,5076,5235
12956,5123,6676
12957,5123,6677
12958,4954,5059
12959,4954,4037
12960,5005,6495
12961,5005,6496
12962,5005,6497
12963,4919,6359
12964,4919,6360
12965,4919,5077
12966,4919,6361
12967,4919,6362
12968,5150,4876
12969,5214,6801
12970,5214,6802
12971,5214,6803
12972,5214,3361
12973,4970,6440
12974,4970,6441
12975,4970,6442
12976,4970,6443
12977,4924,4562
12978,4924,6371
12979,4924,6372
12980,4924,6373
12981,4924,3679
12982,5023,178
12983,5023,6527
12984,5023,6528
12985,5023,2037
12986,5002,6374
12987,5002,6489
12988,5002,6490
12989,5002,6491
12990,5002,3341
12991,5074,6598
12992,5074,1828
12993,5028,4275
12994,5028,6538
12995,5028,2133
12996,5028,6537
12997,5027,4275
12998,5027,6536
12999,5027,2133
13000,5027,6537
13001,4948,4749
13002,4948,6408
13003,4948,4355
13004,5142,6697
13005,5142,2591
13006,5072,6596
13007,5072,5341
13008,5072,6452
13009,5072,6439
13010,4885,4322
13011,4885,709
13012,4885,3455
13013,4940,6394
13014,4940,5623
13015,4940,2416
13016,5003,6492
13017,5003,3552
13018,5046,6563
13019,5046,3539
13020,4922,6364
13021,4922,6365
13022,4922,1282
13023,4922,2193
13024,4986,6468
13025,4986,4574
13026,4986,6335
13027,4986,6469
13028,5152,6707
13029,5152,3758
13030,5152,3964
13031,4872,6287
13032,4872,4596
13033,4959,6426
13034,4959,2449
13035,5160,6721
13036,5160,6722
13037,5160,6723
13038,5104,4617
13039,5104,1935
13040,5104,6338
13041,4892,6323
13042,4892,5003
13043,4892,4639
13044,4892,2784
13045,5161,6724
13046,5161,6725
13047,5161,6726
13048,5161,6727
13049,5116,6664
13050,5116,6665
13051,5116,3543
13052,5087,6618
13053,5087,6619
13054,5087,6620
13055,5087,2737
13056,5163,6729
13057,5163,6725
13058,5163,6730
13059,4942,5623
13060,4942,5489
13061,4942,2416
13062,4893,5539
13063,4893,2650
13064,4893,6324
13065,4969,6438
13066,4969,6439
13067,5091,4081
13068,5091,6582
13069,5091,6626
13070,5091,6627
13071,5091,6628
13072,5091,3001
13073,5130,3647
13074,5151,6344
13075,5151,2467
13076,5151,3602
13077,5010,6502
13078,5010,3619
13079,5010,3694
13080,5133,6688
13081,5133,6689
13082,4931,5474
13083,4931,4355
13084,5073,6597
13085,5073,6368
13086,5073,6369
13087,5073,3304
13088,5172,6738
13089,5172,2318
13090,5171,5201
13091,5171,6737
13092,4894,5328
13093,4894,6325
13094,4894,6326
13095,4894,4669
13096,4894,6327
13097,4894,6328
13098,4894,6329
13099,4894,6330
13100,4894,6314
13101,4961,6432
13102,4961,5260
13103,5149,6344
13104,5149,2467
13105,5149,3602
13106,4996,6479
13107,4996,2391
13108,5164,6731
13109,5164,3647
13110,4962,2977
13111,4962,6433
13112,4962,1019
13113,4899,6332
13114,4899,6333
13115,4899,6334
13116,5210,6799
13117,5210,3364
13118,5210,2468
13119,5101,6635
13120,5101,6643
13121,4890,6317
13122,4890,6318
13123,4890,6319
13124,4890,2391
13125,4988,3773
13126,4988,6335
13127,4988,2850
13128,5126,6681
13129,5126,6682
13130,5126,6683
13131,4985,3472
13132,4985,4892
13133,5022,6526
13134,5022,178
13135,4960,6427
13136,4960,6428
13137,4960,6429
13138,4960,6430
13139,4960,6431
13140,5213,4389
13141,5213,6800
13142,5213,1885
13143,5213,3627
13144,5019,2871
13145,5019,801
13146,5009,6500
13147,5009,6501
13148,5009,3543
13149,5049,6566
13150,5049,4767
13151,5186,6757
13152,5186,3736
13153,5186,6758
13154,5038,6551
13155,5038,6552
13156,5038,3773
13157,5038,6457
13158,5038,6338
13159,5215,4829
13160,5215,6804
13161,5097,5535
13162,5097,5536
13163,5097,5537
13164,5097,6638
13165,4916,6354
13166,4916,4032
13167,4916,2591
13168,5069,3627
13169,5069,6592
13170,5069,6593
13171,5069,1885
13172,5069,4389
13173,5110,6654
13174,5110,6655
13175,5110,6446
13176,4958,6423
13177,4958,1559
13178,4958,4406
13179,4958,6424
13180,4958,6425
13181,5089,6623
13182,5089,4997
13183,5089,6624
13184,5089,4856
13185,4906,5280
13186,4906,2781
13187,4906,3304
13188,4897,6331
13189,4897,2150
13190,5030,6539
13191,5030,6540
13192,5030,3292
13193,4963,6434
13194,4963,4344
13195,4963,2410
13196,5015,6509
13197,5015,6510
13198,5015,2468
13199,4881,6305
13200,4881,6306
13201,4881,6307
13202,4881,6308
13203,5013,6337
13204,5013,1952
13205,5013,6338
13206,5053,6571
13207,5053,1661
13208,5053,2521
13209,5001,4388
13210,5001,6488
13211,4864,6277
13212,4864,6278
13213,5036,2240
13214,5036,6360
13215,5036,6550
13216,5018,6517
13217,5018,6518
13218,4974,6447
13219,4974,4682
13220,5188,4983
13221,5048,4903
13222,5048,1925
13223,4908,2976
13224,4908,6344
13225,4908,1834
13226,4908,1278
13227,5102,3193
13228,5102,6644
13229,4933,6386
13230,4933,6387
13231,5040,6555
13232,5040,6556
13233,5040,6557
13234,5040,3725
13235,5111,6656
13236,5111,6657
13237,5111,6658
13238,5122,4341
13239,5122,5496
13240,5122,6675
13241,5115,6662
13242,5115,6663
13243,5115,6399
13244,5168,6733
13245,5168,4194
13246,5168,4729
13247,4875,6295
13248,4875,6296
13249,4875,6297
13250,4875,5024
13251,4859,6271
13252,4859,6272
13253,4859,3779
13254,4859,3777
13255,4873,6288
13256,4873,8333
13257,4873,5713
13258,5054,4515
13259,5054,6572
13260,5054,734
13261,5153,5404
13262,5153,6369
13263,5153,6708
13264,5153,5406
13265,4980,6457
13266,4980,6458
13267,4980,5309
13268,4980,6459
13269,4980,6338
13270,5084,6612
13271,5084,6613
13272,5084,6614
13273,5167,5643
13274,5167,6290
13275,5167,6292
13276,5167,6291
13277,5167,6293
13278,5167,1670
13279,5190,5220
13280,5190,3309
13281,5190,4011
13282,5194,6769
13283,5194,6770
13284,5189,6763
13285,5189,4406
13286,5189,2091
13287,5189,1559
